Loan Number,Loan Status,loan_age_years,repayment_ratio,hazard_score,expected_repayment_years,event_observed
LOAN-1581,Fully Repaid,14.428473648186174,0.6805026481922655,0.7804832639300511,17.025960407224847,1
LOAN-1582,Effective,13.05681040383299,0.49848023384529166,1.0,16.564409234606533,0
LOAN-1583,Disbursing,13.78507871321013,0.5764996882752386,1.0,16.902580271833937,0
LOAN-1584,Effective,5.136208076659822,0.8735627938847282,0.19137798603922793,6.7683941072361815,0
LOAN-1585,Disbursing,20.134154688569474,0.7607520612443486,0.7209534395384195,22.33039438234773,0
LOAN-1586,Disbursing,13.686516084873375,0.5726224216648642,1.0,16.823403976549052,0
LOAN-1587,Cancelled,12.219028062970569,0.08505778713282595,1.0,17.793739127306438,0
LOAN-1588,Effective,9.957563312799453,0.1293457613082765,1.0,15.31083450625807,0
LOAN-1589,Cancelled,3.1101984941820673,0.16957510640424986,1.0,8.262322962160818,0
LOAN-1590,Disbursing&Repaying,10.425735797399042,0.015641459437724242,1.0,16.347528500210423,0
LOAN-1591,Disbursing&Repaying,20.303901437371664,0.7331166975580933,0.8087605292479794,22.638317949581197,0
LOAN-1592,Disbursing,4.9664613278576315,0.686721318998045,0.4688673264058007,7.532854732867406,0
LOAN-1593,Effective,26.22861054072553,0.8176763685568792,0.6605331835923604,28.140228697941133,0
LOAN-1594,Effective,11.08829568788501,0.13100127993112373,1.0,16.43328928822939,0
LOAN-1595,Disbursing&Repaying,18.09719370294319,0.6869196296774087,0.8796679809543034,20.662595554556148,0
LOAN-1596,Repaying,6.967830253251198,0.4272439534254596,0.9718427374800038,10.8316104861239,0
LOAN-1597,Disbursing,5.790554414784395,0.10156093076892343,1.0,11.282749760939776,0
LOAN-1598,Effective,6.193018480492813,0.29530386660785574,1.0,10.716499147453534,0
LOAN-1599,Fully Repaid,10.206707734428473,0.3851654974509718,1.0,14.280880247173615,1
LOAN-1600,Fully Repaid,22.127310061601644,0.07650531908815877,1.0,27.74478346616085,1
LOAN-1601,Fully Repaid,4.301163586584531,0.3638601273969581,0.9097540382045144,8.48186294959974,1
LOAN-1602,Effective,20.079397672826833,0.3639992392793246,1.0,24.25940147643021,0
LOAN-1603,Disbursing,4.344969199178645,0.02675116649222063,1.0,10.21121336671754,0
LOAN-1604,Cancelled,4.610540725530458,0.6841542993951427,0.46146764716709676,7.189769228554745,0
LOAN-1605,Disbursing,7.383983572895278,0.4864760882471361,0.8927091246200709,10.951603131659596,0
LOAN-1606,Effective,19.326488706365502,0.5009998954834849,1.0,22.821489228948078,0
LOAN-1607,Cancelled,5.61533196440794,0.441498340636706,0.8721188813630519,9.40784026122441,0
LOAN-1608,Effective,12.314852840520192,0.5552457087442092,0.9924626559562829,15.538624296799146,0
LOAN-1609,Effective,9.618069815195073,0.024209858380762075,1.0,15.497020523291262,0
LOAN-1610,Disbursing,23.750855578370977,0.21115987960800128,1.0,28.695056180330972,0
LOAN-1611,Fully Repaid,14.729637234770705,0.7770316695890735,0.5513925925904704,16.844478886825335,1
LOAN-1612,Disbursing&Repaying,17.453798767967147,0.08795310579647704,1.0,23.014033238984762,0
LOAN-1613,Disbursing,2.652977412731006,0.18158276413913513,1.0,7.745063592035331,0
LOAN-1614,Cancelled,22.439425051334702,0.6685992230755489,1.0,25.096428935956958,0
LOAN-1615,Effective,7.271731690622861,0.5863831322351116,0.7143879562750988,10.339816029447302,0
LOAN-1616,Disbursing,3.5345653661875427,0.6044042236591073,0.535421689347352,6.512544247892006,0
LOAN-1617,Fully Repaid,24.00273785078713,0.5529800680943348,1.0,27.237837510315458,1
LOAN-1618,Effective,23.800136892539356,0.270248107366869,1.0,28.44889635570501,0
LOAN-1619,Repaying,25.44832306639288,0.3652793453193901,1.0,29.62192633979593,0
LOAN-1620,Disbursing,15.099247091033538,0.18179145784535902,1.0,20.190289801806742,0
LOAN-1621,Effective,23.838466803559207,0.8068549281195244,0.653573310309853,25.804192162961584,0
LOAN-1622,Disbursing&Repaying,3.1293634496919918,0.45022367565198906,0.7218213178400784,6.878245071432047,0
LOAN-1623,Repaying,7.7207392197125255,0.3509556019673032,1.0,11.96596120987601,0
LOAN-1624,Effective,21.623545516769337,0.5305328499235603,1.0,24.970881267151533,0
LOAN-1625,Effective,25.744010951403148,0.32669821103041813,1.0,30.110519896251056,0
LOAN-1626,Disbursing&Repaying,21.215605749486652,0.8626352506088523,0.42879238608711046,22.90242949644239,0
LOAN-1627,Repaying,13.349760438056126,0.2707993364495791,1.0,17.99576375580823,0
LOAN-1628,Disbursing&Repaying,8.167008898015059,0.7015110138610546,0.5422652067145713,10.659453828709786,0
LOAN-1629,Disbursing&Repaying,12.032854209445585,0.5419043478200172,1.0,15.323332470345498,0
LOAN-1630,Effective,23.000684462696782,0.360595664972081,1.0,27.197706137836377,0
LOAN-1631,Disbursing&Repaying,20.700889801505816,0.2874592163054083,1.0,25.263593719978775,0
LOAN-1632,Cancelled,16.621492128678987,0.3541447623885747,1.0,20.850768316736115,0
LOAN-1633,Fully Repaid,15.019849418206707,0.1518803607204526,1.0,20.260447614604445,1
LOAN-1634,Disbursing&Repaying,4.522929500342231,0.8279901440094517,0.2498087011914753,6.382978780294973,0
LOAN-1635,Cancelled,17.021218343600275,0.11717939811374922,1.0,22.43532135303153,0
LOAN-1636,Repaying,10.108145106091717,0.21193706266828427,1.0,15.048459792750297,0
LOAN-1637,Repaying,9.486652977412732,0.8769592592464858,0.2397652217147536,11.101856681180303,0
LOAN-1638,Effective,24.648870636550306,0.8379581467370941,0.5614567211413293,26.459079902864836,0
LOAN-1639,Repaying,15.014373716632443,0.8030033529169006,0.49277477510601986,16.99935695204794,0
LOAN-1640,Effective,24.709103353867214,0.3896366926138449,1.0,28.76091989079799,0
LOAN-1641,Cancelled,12.648870636550308,0.7466302609892226,0.5738538442071612,14.915719331604196,0
LOAN-1642,Effective,19.353867214236825,0.20687449113605813,1.0,24.319494758556534,0
LOAN-1643,Disbursing,20.04928131416838,0.5047690684988564,1.0,23.525435971674096,0
LOAN-1644,Disbursing&Repaying,17.163586584531142,0.7403145808509956,0.7053987367794244,19.462013680276165,0
LOAN-1645,Effective,25.52498288843258,0.4482996986062807,1.0,29.283484395401175,0
LOAN-1646,Disbursing,6.04517453798768,0.7532794877216887,0.39586736816072365,8.278777099379235,0
LOAN-1647,Fully Repaid,12.114989733059549,0.03946229957955093,1.0,17.917678235161794,1
LOAN-1648,Cancelled,9.582477754962355,0.7183322738876634,0.551575198088566,11.990816385524038,0
LOAN-1649,Disbursing&Repaying,19.77549623545517,0.7015432906251471,0.888669662643727,22.267779782329434,0
LOAN-1650,Fully Repaid,6.707734428473648,0.748847586891046,0.41961878192947066,8.963496494018418,1
LOAN-1651,Fully Repaid,22.521560574948666,0.5524810050988,1.0,25.759155549454665,1
LOAN-1652,Fully Repaid,7.0718685831622174,0.5825028521646205,0.7127456441690647,10.159354322339116,1
LOAN-1653,Disbursing,24.66803559206023,0.2659334705198178,1.0,29.338368239461143,0
LOAN-1654,Cancelled,23.02258726899384,0.7315422819960529,0.8865168420820283,25.364875859013573,0
LOAN-1655,Effective,6.28062970568104,0.3746264054571158,1.0,10.407497678395462,0
LOAN-1656,Disbursing&Repaying,21.919233401779604,0.8839675691369446,0.37036662428937195,23.499395556094882,0
LOAN-1657,Disbursing&Repaying,4.856947296372348,0.414146715943929,0.8703991364627706,8.786213716652703,0
LOAN-1658,Disbursing&Repaying,18.247775496235455,0.17172187491135332,1.0,23.389166121678688,0
LOAN-1659,Fully Repaid,20.043805612594113,0.4847242815122279,1.0,23.620184205032974,1
LOAN-1660,Fully Repaid,15.80561259411362,0.4365421535417519,1.0,19.62290182640486,1
LOAN-1661,Fully Repaid,13.645448323066393,0.641783533415883,0.8470188949086177,16.436530655986978,1
LOAN-1662,Repaying,23.967145790554415,0.8145658279572477,0.6298669556326916,25.894316650768175,0
LOAN-1663,Cancelled,11.134839151266256,0.8002265351077418,0.4222180047189014,13.133706475727546,0
LOAN-1664,Effective,5.675564681724846,0.19773211052627435,1.0,10.686904129093474,0
LOAN-1665,Effective,22.822724161533195,0.7600781555873312,0.7874888519483314,25.02233338359654,0
LOAN-1666,Effective,16.161533196440793,0.3743859257361051,1.0,20.289603567760267,0
LOAN-1667,Disbursing,23.83299110198494,0.7451538195448381,0.8622208555714342,26.107222004260752,0
LOAN-1668,Disbursing,14.691307323750856,0.30629179263714373,1.0,19.159848360565135,0
LOAN-1669,Cancelled,22.119096509240247,0.6801879026076781,1.0,24.718156996201856,0
LOAN-1670,Disbursing&Repaying,22.236824093086927,0.3973661191347307,1.0,26.249993497413275,0
LOAN-1671,Repaying,5.4428473648186175,0.3741748548512417,0.9664522193597731,9.571973090562409,0
LOAN-1672,Repaying,2.9322381930184807,0.3245790658169454,0.8734704401406319,7.309342863933754,0
LOAN-1673,Disbursing,6.836413415468857,0.4645397641946878,0.9015229897562675,10.513714594495418,0
LOAN-1674,Fully Repaid,25.026694045174537,0.6951353776935035,1.0,27.55101715670702,1
LOAN-1675,Disbursing&Repaying,12.618754277891854,0.6307113550658294,0.8352849117381657,15.465197502562708,0
LOAN-1676,Disbursing&Repaying,6.855578370978781,0.4899827618872875,0.8596635527558971,10.405664561542345,0
LOAN-1677,Repaying,3.3429158110882957,0.35099418510021796,0.8659629949114546,7.587944885587206,0
LOAN-1678,Cancelled,15.085557837097879,0.5721169542002951,1.0,18.224973066096403,0
LOAN-1679,Disbursing&Repaying,21.09514031485284,0.4567494393804957,1.0,24.811393117950363,0
LOAN-1680,Disbursing&Repaying,2.7679671457905544,0.8901000710130277,0.14031986826303777,4.317466790725415,0
LOAN-1681,Effective,3.5236139630390144,0.4676999826966282,0.7198619946529788,7.185114049555874,0
LOAN-1682,Repaying,5.327857631759069,0.07375244709075036,1.0,10.959095396305317,0
LOAN-1683,Fully Repaid,7.696098562628337,0.35530422767418063,1.0,11.919577424257433,1
LOAN-1684,Cancelled,2.954140999315537,0.4119415202258421,0.7617792462837586,6.894433398186327,0
LOAN-1685,Disbursing,10.11088295687885,0.5414401923542309,0.9222042620292941,13.403681995107696,0
LOAN-1686,Repaying,20.314852840520192,0.2729340744436327,1.0,24.950182468302028,0
LOAN-1687,Disbursing,24.684462696783026,0.0018771783287337346,1.0,30.67507680513936,0
LOAN-1688,Repaying,4.046543463381246,0.6480301458470669,0.4943959854159134,6.806392734145912,0
LOAN-1689,Fully Repaid,11.482546201232033,0.561230526507311,0.9425885485996945,14.676393568695477,1
LOAN-1690,Disbursing&Repaying,12.83504449007529,0.5147953142765191,1.0,16.261067918692696,0
LOAN-1691,Cancelled,18.193018480492814,0.681853647873367,0.8969505985007539,20.78375024112598,0
LOAN-1692,Cancelled,6.76249144421629,0.7467214959626528,0.42455787569299336,9.028883964403025,0
LOAN-1693,Cancelled,12.454483230663929,0.3933156777947272,1.0,16.487904841690295,0
LOAN-1694,Fully Repaid,19.09924709103354,0.08066570719397963,1.0,24.695918555063642,1
LOAN-1695,Effective,9.845311430527037,0.12821449544655508,1.0,15.204238953294261,0
LOAN-1696,Effective,5.839835728952772,0.8544213503924926,0.23059418954256927,7.567728976990309,0
LOAN-1697,Cancelled,22.135523613963038,0.01676054926654677,1.0,28.051720867630305,0
LOAN-1698,Effective,2.4476386036960984,0.18311121623372187,1.0,7.532082522527489,0
LOAN-1699,Disbursing&Repaying,19.1813826146475,0.8650029984024641,0.3939399155447876,20.85636762263518,0
LOAN-1700,Effective,24.648870636550306,0.19147872124468723,1.0,29.69147703032687,0
LOAN-1701,Effective,7.312799452429843,0.7474482970619645,0.4372376984335846,9.575557967120021,0
LOAN-1702,Effective,11.364818617385353,0.24571182519593518,1.0,16.136259491405678,0
LOAN-1703,Disbursing&Repaying,18.90485968514716,0.42887605506121534,1.0,22.760479409841082,0
LOAN-1704,Disbursing&Repaying,6.721423682409308,0.5861398239182515,0.6920331349539436,9.79072456281805,0
LOAN-1705,Fully Repaid,10.072553045859001,0.627327120875436,0.7480496134980812,12.935917441481822,1
LOAN-1706,Disbursing&Repaying,13.089664613278575,0.17236050876009598,1.0,18.227862069478096,0
LOAN-1707,Repaying,8.922655715263518,0.636271205909256,0.6882714744307125,11.741299685717237,0
LOAN-1708,Cancelled,18.817248459958932,0.5091363430430269,1.0,22.271566744743797,0
LOAN-1709,Disbursing&Repaying,25.65366187542779,0.6560089797019011,1.0,28.373616976918285,0
LOAN-1710,Effective,7.2881587953456535,0.6057898061343054,0.6815168430294123,10.259209764674127,0
LOAN-1711,Effective,7.846680355920602,0.7954221974691185,0.3651034649685288,9.86956936857501,0
LOAN-1712,Repaying,7.6796714579055445,0.7269056195395353,0.4828218923541276,10.045143360207868,0
LOAN-1713,Disbursing,11.693360711841205,0.025085477000484708,1.0,17.567933326838784,0
LOAN-1714,Disbursing,7.019849418206708,0.4677075401932943,0.9059537512356977,10.681311717240236,0
LOAN-1715,Repaying,23.90965092402464,0.8010753628825009,0.6745465004842669,25.904274109612135,0
LOAN-1716,Disbursing,8.24914442162902,0.26542509319682056,1.0,12.92201895564492,0
LOAN-1717,Disbursing&Repaying,25.52498288843258,0.5581896339289046,1.0,28.734034718788056,0
LOAN-1718,Cancelled,21.037645448323065,0.5335978483806083,1.0,24.369656206420025,0
LOAN-1719,Fully Repaid,3.671457905544148,0.05444206457978528,1.0,9.399247582645222,1
LOAN-1720,Cancelled,20.202600958247775,0.26195755028822443,1.0,24.892813206806654,0
LOAN-1721,Repaying,5.349760438056126,0.18113511210223607,1.0,10.444084877544945,0
LOAN-1722,Disbursing,4.4435318275154,0.0943631068575035,1.0,9.971716293227882,0
LOAN-1723,Effective,9.828884325804244,0.6611275597609884,0.6719462418702373,12.523246526999303,0
LOAN-1724,Repaying,10.546201232032855,0.10367036324863178,1.0,16.027849415789696,0
LOAN-1725,Repaying,18.680355920602327,0.1568560682057485,1.0,23.896075579573584,0
LOAN-1726,Effective,17.259411362080765,0.5893822775136748,1.0,20.31249997451239,0
LOAN-1727,Disbursing&Repaying,23.756331279945243,0.8979254227952371,0.34456632433843226,25.266704165969056,0
LOAN-1728,Repaying,24.618754277891856,0.5395942463835324,1.0,27.920783045974193,0
LOAN-1729,Cancelled,4.75564681724846,0.7160507280550978,0.4189855170833813,7.17539317697297,0
LOAN-1730,Cancelled,5.864476386036961,0.6760226425433584,0.5139731136981546,8.484363173320169,0
LOAN-1731,Disbursing,17.39630390143737,0.8290667013159432,0.4682940597623585,19.250970394857653,0
LOAN-1732,Effective,15.271731690622861,0.514233348084992,1.0,18.7005649501979,0
LOAN-1733,Effective,7.575633127994524,0.03702862944696541,1.0,13.390489980759696,0
LOAN-1734,Disbursing&Repaying,23.28542094455852,0.16160915790465633,1.0,28.47737515503524,0
LOAN-1735,Disbursing,10.529774127310061,0.8339453272901636,0.340906492351734,12.360047490859243,0
LOAN-1736,Repaying,20.50650239561944,0.6916345686614321,0.9407150769856242,23.04832955231228,0
LOAN-1737,Cancelled,26.157426420260094,0.8971581017042606,0.371849837054807,27.671635911738793,0
LOAN-1738,Disbursing&Repaying,5.993155373032169,0.7073771834171992,0.46799621713030265,8.456269455946174,0
LOAN-1739,Cancelled,20.933607118412045,0.5026021355594495,1.0,24.420596440614798,0
LOAN-1740,Cancelled,13.248459958932239,0.363031845448673,1.0,17.433300731688874,0
LOAN-1741,Fully Repaid,9.585215605749486,0.8223769757823219,0.34787852258484875,11.473330726837876,1
LOAN-1742,Effective,22.507871321013006,0.8657443315329418,0.436436599464371,24.179149663348298,0
LOAN-1743,Fully Repaid,13.957563312799453,0.0241546546529744,1.0,19.83679003953458,1
LOAN-1744,Fully Repaid,9.14715947980835,0.15464314527713965,1.0,14.373943753422651,1
LOAN-1745,Repaying,12.793976728268309,0.8132287537982763,0.4257259439431761,14.727832959276927,0
LOAN-1746,Fully Repaid,14.335386721423683,0.18267555647066974,1.0,19.422008939070334,1
LOAN-1747,Fully Repaid,6.047912388774812,0.29600231664631477,1.0,10.567900805543237,1
LOAN-1748,Repaying,8.071184120465434,0.7131121066426257,0.5184403942793563,10.505623587252305,0
LOAN-1749,Disbursing,15.937029431895962,0.5117537393045891,1.0,19.378260735373015,0
LOAN-1750,Cancelled,21.251197809719372,0.19552938206866993,1.0,26.273550899376023,0
LOAN-1751,Disbursing&Repaying,5.971252566735113,0.04017164863513745,1.0,11.770394323559426,0
LOAN-1752,Disbursing&Repaying,5.864476386036961,0.8254232781255747,0.2769568281728562,7.737359995409088,0
LOAN-1753,Repaying,19.039014373716633,0.4237089592098556,1.0,22.920469577667355,0
LOAN-1754,Disbursing&Repaying,14.433949349760438,0.0698267698582608,1.0,20.084815500469134,0
LOAN-1755,Disbursing&Repaying,3.2361396303901437,0.3978523293612402,0.7970110646688799,7.246877983583943,0
LOAN-1756,Repaying,15.488021902806297,0.04379822534815702,1.0,21.269030776065513,0
LOAN-1757,Disbursing,16.79671457905544,0.7384738938036914,0.7008040422714223,19.10434511003698,0
LOAN-1758,Cancelled,17.399041752224505,0.29041161840742824,1.0,21.946983660187364,0
LOAN-1759,Fully Repaid,17.14715947980835,0.3619255408105184,1.0,21.33753177575576,1
LOAN-1760,Disbursing,2.639288158795346,0.27138082379323175,0.9209227726101424,7.2823840398291875,0
LOAN-1761,Disbursing&Repaying,12.427104722792608,0.6243486696353904,0.8424771725343463,15.305361374615655,0
LOAN-1762,Cancelled,26.094455852156056,0.45992352722362406,1.0,29.794838216037935,0
LOAN-1763,Repaying,9.834360027378509,0.33707126566351875,1.0,14.149003699060914,0
LOAN-1764,Fully Repaid,13.749486652977414,0.7082737936520366,0.6928347643984691,16.20811768471723,1
LOAN-1765,Disbursing&Repaying,16.711841204654345,0.5985054171779188,1.0,19.71931411876475,0
LOAN-1766,Disbursing,20.34223134839151,0.4424780604669391,1.0,24.129841046056814,0
LOAN-1767,Disbursing&Repaying,17.828884325804243,0.6524901941926874,0.9670810187894398,20.566433354840804,0
LOAN-1768,Fully Repaid,23.10198494182067,0.18126090425852687,1.0,28.195680420528035,1
LOAN-1769,Fully Repaid,25.801505817932924,0.39008744199140666,1.0,29.85106860797589,1
LOAN-1770,Effective,9.86173853524983,0.3424052135180245,1.0,14.149712467659707,0
LOAN-1771,Cancelled,9.902806297056811,0.8245187436632722,0.34925694536340673,11.78021257874045,0
LOAN-1772,Disbursing,9.429158110882957,0.06411092034096115,1.0,15.108603509178153,0
LOAN-1773,Disbursing&Repaying,9.404517453798768,0.6196404556049473,0.7380693417932748,12.306315175774031,0
LOAN-1774,Disbursing&Repaying,20.057494866529773,0.6359030597550445,1.0,22.87797956775455,0
LOAN-1775,Disbursing,9.44832306639288,0.7573643099122376,0.47188572882639845,11.661501516831693,0
LOAN-1776,Cancelled,2.7734428473648185,0.3841843256857687,0.7866086320364261,6.852521218935975,0
LOAN-1777,Disbursing&Repaying,17.29226557152635,0.30995353111259955,1.0,21.74249791596335,0
LOAN-1778,Cancelled,7.991786447638604,0.06285734546632361,1.0,13.677499720306987,0
LOAN-1779,Fully Repaid,17.155373032169745,0.16378589831573592,1.0,22.336443540591066,1
LOAN-1780,Disbursing,19.238877481177276,0.39665740477632677,1.0,23.255590457295643,0
LOAN-1781,Disbursing,26.26420260095825,0.21130211607099025,1.0,31.207692020603297,0
LOAN-1782,Effective,4.892539356605065,0.5426863847137945,0.6810561013961164,8.179107433036092,0
LOAN-1783,Effective,8.815879534565367,0.2837014238348655,1.0,13.39737241539104,0
LOAN-1784,Repaying,25.53867214236824,0.3616275217764331,1.0,29.730534533486075,0
LOAN-1785,Disbursing&Repaying,18.258726899383984,0.7828677611678507,0.6135880638209524,20.34438809354473,0
LOAN-1786,Fully Repaid,8.739219712525667,0.6101364776423801,0.7305738203358602,11.688537324313767,1
LOAN-1787,Effective,17.93839835728953,0.8146824858316194,0.5177474533418863,19.864985928131432,0
LOAN-1788,Cancelled,5.749486652977413,0.2712134744462549,1.0,10.393419280746137,0
LOAN-1789,Fully Repaid,25.37987679671458,0.5937705921498183,1.0,28.411023835965487,1
LOAN-1790,Cancelled,4.621492128678987,0.6035411448186686,0.579682003037892,7.6037864045856445,0
LOAN-1791,Cancelled,7.08829568788501,0.6525252770120961,0.5937750810483237,9.82566930282453,0
LOAN-1792,Cancelled,10.193018480492814,0.16934073472752298,1.0,15.346314806855199,0
LOAN-1793,Effective,21.023956194387406,0.3493309757384246,1.0,25.277301315695283,0
LOAN-1794,Effective,16.870636550308006,0.28433360245572764,1.0,21.44896853802937,0
LOAN-1795,Effective,12.83504449007529,0.7449761624226086,0.5823480677109468,15.110163677962248,0
LOAN-1796,Effective,19.84120465434634,0.33903776447815714,1.0,24.146015831955552,0
LOAN-1797,Repaying,25.72210814510609,0.7335109457071988,0.9519550816934494,28.054553416570098,0
LOAN-1798,Disbursing&Repaying,17.93839835728953,0.47505999097129137,1.0,21.56309840243307,0
LOAN-1799,Disbursing&Repaying,13.051334702258726,0.7245646078210436,0.634915341396502,15.428511663153508,0
LOAN-1800,Disbursing&Repaying,26.28062970568104,0.19632282573586998,1.0,31.29901557700169,0
LOAN-1801,Disbursing,10.740588637919233,0.7574940819306966,0.5029715488936367,12.95311822826575,0
LOAN-1802,Disbursing,21.360711841204655,0.5642752919377448,1.0,24.53933538151593,0
LOAN-1803,Fully Repaid,9.54962354551677,0.603662303779313,0.7748252758011817,12.531312026620204,1
LOAN-1804,Cancelled,16.59958932238193,0.4402965968169377,1.0,20.398106338297243,0
LOAN-1805,Cancelled,21.073237508555785,0.5801369840164136,1.0,24.172552588473717,0
LOAN-1806,Disbursing,3.4140999315537304,0.7051271001420217,0.39554545458019563,5.888464430843621,0
LOAN-1807,Effective,21.17180013689254,0.16194380081536905,1.0,26.362081132815696,0
LOAN-1808,Cancelled,13.297741273100616,0.031504751552474626,1.0,19.140217515338243,0
LOAN-1809,Cancelled,6.7323750855578375,0.8141575620355218,0.31095853788361627,8.661587275380228,0
LOAN-1810,Repaying,25.04312114989733,0.08910821820381418,1.0,30.59758005887826,0
LOAN-1811,Fully Repaid,23.353867214236825,0.2496561468787649,1.0,28.105586479843,1
LOAN-1812,Repaying,2.650239561943874,0.6088731034287539,0.49478489407459075,5.605874044800105,0
LOAN-1813,Repaying,12.498288843258042,0.4602846998362995,1.0,16.196865344076542,0
LOAN-1814,Disbursing&Repaying,22.699520876112253,0.49353190624680504,1.0,26.231861344878226,0
LOAN-1815,Disbursing,21.149897330595483,0.8718961371522056,0.39904221753614805,22.790416644834455,0
LOAN-1816,Disbursing,24.539356605065024,0.2537970512808201,1.0,29.270371348660923,0
LOAN-1817,Effective,26.26420260095825,0.3623861352238233,1.0,30.45227192483913,0
LOAN-1818,Effective,15.515400410677618,0.04757816291317081,1.0,21.277509596111763,0
LOAN-1819,Fully Repaid,3.3374401095140316,0.4520063210807156,0.7308832872978218,7.077408504110453,1
LOAN-1820,Repaying,22.48870636550308,0.5712090125157896,1.0,25.632661302924134,0
LOAN-1821,Disbursing&Repaying,3.871321013004791,0.009625214091410574,1.0,9.823194942547737,0
LOAN-1822,Disbursing&Repaying,26.362765229295004,0.554657946311628,1.0,29.589475497736863,0
LOAN-1823,Cancelled,24.791238877481177,0.8284130606200009,0.5969722196225432,26.649173574381173,0
LOAN-1824,Fully Repaid,4.462696783025325,0.46231603558528933,0.7776360142424938,8.151116605098878,1
LOAN-1825,Fully Repaid,13.522245037645447,0.7720255457275974,0.5362470975718951,15.66211730900746,1
LOAN-1826,Disbursing,5.919233401779603,0.8632214469987589,0.21774097095844389,7.603126166785808,0
LOAN-1827,Disbursing&Repaying,18.338124572210816,0.09644764963117687,1.0,23.855886324054932,0
LOAN-1828,Fully Repaid,26.379192334017795,0.8086589622178785,0.6960832414866365,28.335897522928402,1
LOAN-1829,Effective,21.815195071868583,0.8029740472788395,0.6268419120044479,23.800324835474385,0
LOAN-1830,Disbursing,18.187542778918548,0.7952186389181491,0.5772283375819837,20.211449584327802,0
LOAN-1831,Disbursing&Repaying,14.767967145790555,0.17909273171094905,1.0,19.87250348723581,0
LOAN-1832,Disbursing&Repaying,9.248459958932239,0.7935898777749575,0.397307697276704,11.280510570057452,0
LOAN-1833,Effective,7.416837782340862,0.6159938977056602,0.6688171991089508,10.336868293812561,0
LOAN-1834,Disbursing&Repaying,3.756331279945243,0.3860567422672228,0.8445606840460889,7.826047568609129,0
LOAN-1835,Disbursing,4.15605749486653,0.4265035453139329,0.8118448785638083,8.023539768296864,0
LOAN-1836,Fully Repaid,25.897330595482547,0.8913589162470262,0.3899924899732007,27.440536014247417,1
LOAN-1837,Fully Repaid,5.193702943189596,0.8821119070552287,0.17911566647419805,6.783143407913452,1
LOAN-1838,Effective,24.555783709787818,0.31592206244347465,1.0,28.976173397570445,0
LOAN-1839,Effective,4.65160848733744,0.5458696409957494,0.6653740222344277,7.9222602823586925,0
LOAN-1840,Effective,2.967830253251198,0.1172772780006175,1.0,8.38144386324811,0
LOAN-1841,Disbursing,24.84873374401095,0.11743686473404995,1.0,30.2615494203407,0
LOAN-1842,Repaying,2.757015742642026,0.30860817190553874,0.8820096435335092,7.213974883114332,0
LOAN-1843,Cancelled,11.110198494182066,0.7893678082903853,0.4446487376254576,13.16335945273014,0
LOAN-1844,Cancelled,14.392881587953456,0.4534824849113849,1.0,18.12546916339653,0
LOAN-1845,Disbursing,19.266255989048595,0.6162248513096379,1.0,22.185131732500405,0
LOAN-1846,Cancelled,26.29158110882957,0.003240491780072832,1.0,32.27537864992921,0
LOAN-1847,Repaying,24.643394934976044,0.24166318697060138,1.0,29.435079000123036,0
LOAN-1848,Repaying,17.270362765229294,0.7115591864995323,0.7865885620455602,19.712566832731632,0
LOAN-1849,Fully Repaid,13.462012320328542,0.49434756517054396,1.0,16.99027449447582,1
LOAN-1850,Disbursing&Repaying,21.916495550992472,0.23038849064758127,1.0,26.764553097754565,0
LOAN-1851,Cancelled,8.950034223134839,0.1985751337783814,1.0,13.957158554242932,0
LOAN-1852,Repaying,4.687200547570157,0.16652522033922323,1.0,9.854574445874041,0
LOAN-1853,Disbursing,20.251882272416154,0.3547776015292817,1.0,24.477994264769745,0
LOAN-1854,Disbursing,9.738535249828884,0.6753997819490515,0.6407132846100789,12.361536340083626,0
LOAN-1855,Disbursing,26.269678302532512,0.1283720451254053,1.0,31.627818076905484,0
LOAN-1856,Effective,5.207392197125257,0.3998935784027111,0.9126053713243372,9.207924305111701,0
LOAN-1857,Cancelled,8.060232717316905,0.09253378058114047,1.0,13.597563814411203,0
LOAN-1858,Fully Repaid,21.648186173853524,0.20329595307134185,1.0,26.631706408496814,1
LOAN-1859,Disbursing,24.744695414099933,0.10651587340054985,1.0,30.212116047097183,0
LOAN-1860,Effective,13.815195071868583,0.13519803214996148,1.0,19.139204911118775,0
LOAN-1861,Repaying,20.11498973305955,0.06873254335699222,1.0,25.771327016274586,0
LOAN-1862,Effective,20.969199178644764,0.6540369559483913,1.0,23.699014398902808,0
LOAN-1863,Repaying,15.66050650239562,0.541568803899012,1.0,18.95266248290056,0
LOAN-1864,Disbursing&Repaying,7.767282683093772,0.20710306349481747,1.0,12.731767365619685,0
LOAN-1865,Fully Repaid,20.698151950718685,0.7655355983333665,0.7197623829396655,22.870473959051854,1
LOAN-1866,Fully Repaid,15.811088295687885,0.49635034855178983,1.0,19.329336552928936,1
LOAN-1867,Disbursing&Repaying,21.935660506502394,0.8684218733943614,0.4202034381359265,23.593551139530586,0
LOAN-1868,Fully Repaid,19.975359342915812,0.22054122362471137,1.0,24.872653224792256,1
LOAN-1869,Effective,21.700205338809035,0.7032572171271312,0.9406807149879567,24.18391925317338,0
LOAN-1870,Fully Repaid,15.11567419575633,0.3812586889292721,1.0,19.20938075110997,1
LOAN-1871,Disbursing&Repaying,17.1854893908282,0.3398042520641208,1.0,21.486468130507596,0
